0,0,0,2.4255,1.1939,-90.0006,1.7146
0.02,-0.0164,-0.8182,2.4255,1.1942,-90.0079,1.7154
0.04,-0.045,-1.4317,2.4255,1.1951,-90.0331,1.7178
0.0601,-0.0751,-1.4997,2.4255,1.1966,-90.0824,1.7216
0.0801,-0.1051,-1.4996,2.4255,1.1987,-90.1563,1.7271
0.1002,-0.1352,-1.4994,2.4255,1.2015,-90.2544,1.7342
0.1201,-0.1652,-1.505,2.4255,1.2047,-90.3761,1.7427
0.1401,-0.1951,-1.4975,2.4255,1.2086,-90.521,1.7529
0.16,-0.2251,-1.5023,2.4256,1.2131,-90.6887,1.7647
0.18,-0.255,-1.4972,2.4257,1.2182,-90.879,1.7781
0.2,-0.285,-1.501,2.4258,1.2239,-91.0912,1.7931
0.2201,-0.3151,-1.4971,2.4259,1.2303,-91.325,1.8099
0.2401,-0.3451,-1.5031,2.4261,1.2371,-91.5792,1.8283
0.2601,-0.3751,-1.4992,2.4264,1.2446,-91.8528,1.8484
0.28,-0.4051,-1.5014,2.4267,1.2527,-92.1451,1.8702
0.3,-0.4351,-1.4983,2.427,1.2614,-92.4555,1.8938
0.32,-0.4651,-1.5003,2.4275,1.2707,-92.7835,1.9191
0.3401,-0.4951,-1.4998,2.428,1.2806,-93.1277,1.9463
0.36,-0.5251,-1.5013,2.4287,1.2911,-93.4871,1.9752
0.38,-0.555,-1.4988,2.4294,1.3022,-93.8609,2.006
0.4,-0.585,-1.5003,2.4303,1.3138,-94.2485,2.0386
0.42,-0.615,-1.4998,2.4313,1.3261,-94.6487,2.0732
0.44,-0.645,-1.5011,2.4324,1.3389,-95.0603,2.1095
0.46,-0.675,-1.499,2.4337,1.3524,-95.4828,2.1479
0.48,-0.705,-1.4987,2.4352,1.3664,-95.916,2.1882
0.5,-0.7351,-1.5014,2.4368,1.381,-96.3581,2.2304
0.52,-0.765,-1.5009,2.4386,1.3962,-96.8079,2.2744
0.54,-0.795,-1.4991,2.4406,1.412,-97.2651,2.3204
0.56,-0.825,-1.5002,2.4428,1.4283,-97.7293,2.3684
0.58,-0.855,-1.4998,2.4453,1.4452,-98.1993,2.4183
0.6,-0.885,-1.4995,2.4479,1.4627,-98.6748,2.4701
0.62,-0.915,-1.5017,2.4508,1.4808,-99.1545,2.5236
0.64,-0.945,-1.4989,2.454,1.4994,-99.6379,2.5791
0.66,-0.975,-1.4999,2.4574,1.5186,-100.125,2.6363
0.68,-1.005,-1.4997,2.4611,1.5384,-100.615,2.6953
0.7,-1.035,-1.5006,2.4651,1.5587,-101.1073,2.756
0.72,-1.065,-1.4993,2.4694,1.5796,-101.6015,2.8183
0.74,-1.095,-1.5002,2.474,1.601,-102.0973,2.8822
0.76,-1.125,-1.501,2.4789,1.6229,-102.5938,2.9474
0.78,-1.155,-1.4988,2.4841,1.6455,-103.0911,3.014
0.8,-1.185,-1.5007,2.4897,1.6685,-103.589,3.0818
0.82,-1.215,-1.5005,2.4956,1.692,-104.0868,3.1507
0.84,-1.245,-1.4994,2.5019,1.7161,-104.5846,3.2206
0.86,-1.275,-1.4994,2.5085,1.7408,-105.0827,3.2912
0.88,-1.305,-1.5002,2.5155,1.7659,-105.5806,3.3626
0.9,-1.335,-1.5011,2.5229,1.7915,-106.0778,3.4341
0.92,-1.365,-1.4992,2.5307,1.8177,-106.5744,3.5061
0.94,-1.395,-1.5001,2.5389,1.8444,-107.0709,3.5779
0.96,-1.425,-1.4992,2.5475,1.8716,-107.5672,3.6496
0.98,-1.455,-1.5009,2.5565,1.8992,-108.0631,3.7207
1,-1.485,-1.5001,2.566,1.9274,-108.5584,3.791
1.02,-1.515,-1.4993,2.5759,1.956,-109.0538,3.8602
1.04,-1.545,-1.501,2.5862,1.9851,-109.5491,3.9281
1.06,-1.575,-1.4994,2.597,2.0147,-110.0445,3.9941
1.08,-1.605,-1.4995,2.6083,2.0448,-110.5407,4.0582
1.1,-1.635,-1.5004,2.62,2.0753,-111.0377,4.1199
1.12,-1.665,-1.5005,2.6322,2.1063,-111.5353,4.1786
1.14,-1.695,-1.4998,2.645,2.1377,-112.0342,4.2341
1.16,-1.725,-1.4992,2.6582,2.1696,-112.535,4.286
1.18,-1.755,-1.5009,2.6719,2.2019,-113.038,4.3338
1.2,-1.785,-1.4989,2.6862,2.2346,-113.5435,4.3771
1.22,-1.815,-1.5013,2.701,2.2677,-114.052,4.4154
1.24,-1.845,-1.4986,2.7163,2.3013,-114.5643,4.4485
1.26,-1.875,-1.501,2.7322,2.3353,-115.0808,4.4755
1.28,-1.905,-1.4992,2.7487,2.3697,-115.6022,4.4963
1.3,-1.935,-1.5009,2.7657,2.4044,-116.1292,4.5103
1.32,-1.965,-1.4991,2.7834,2.4395,-116.6626,4.5171
1.34,-1.995,-1.5002,2.8016,2.475,-117.2035,4.5162
1.36,-2.025,-1.5005,2.8204,2.5108,-117.7525,4.5073
1.38,-2.055,-1.499,2.84,2.547,-118.311,4.4897
1.4,-2.085,-1.5007,2.8601,2.5835,-118.8802,4.4634
1.42,-2.115,-1.4999,2.8809,2.6204,-119.4611,4.4278
1.44,-2.1442,-1.4581,2.9024,2.6575,-120.0554,4.3827
1.46,-2.135,0.4575,2.9241,2.6942,-120.6593,4.3289
1.48,-2.105,1.5001,2.946,2.7302,-121.2657,4.2672
1.5,-2.075,1.5004,2.9679,2.7654,-121.8726,4.1983
1.52,-2.045,1.4995,2.9899,2.8,-122.4815,4.1226
1.54,-2.015,1.5004,3.0119,2.8337,-123.0936,4.0408
1.56,-1.985,1.5,3.0339,2.8667,-123.7097,3.9535
1.58,-1.955,1.5002,3.056,2.899,-124.3311,3.8613
1.6,-1.925,1.4998,3.078,2.9306,-124.959,3.7645
1.62,-1.895,1.4994,3.1001,2.9614,-125.5948,3.664
1.64,-1.865,1.5009,3.1221,2.9915,-126.2394,3.5602
1.66,-1.835,1.4998,3.1442,3.0208,-126.8937,3.4538
1.68,-1.805,1.4993,3.1662,3.0495,-127.5596,3.3452
1.7,-1.775,1.5008,3.1881,3.0773,-128.238,3.2351
1.72,-1.745,1.4997,3.2101,3.1045,-128.9301,3.1238
1.74,-1.715,1.4999,3.2319,3.1309,-129.6375,3.0119
1.76,-1.685,1.5,3.2538,3.1566,-130.3617,2.8998
1.78,-1.655,1.5001,3.2755,3.1815,-131.1039,2.788
1.8,-1.625,1.5003,3.2972,3.2057,-131.8657,2.677
1.82,-1.595,1.4997,3.3188,3.2292,-132.6487,2.567
1.84,-1.565,1.4998,3.3404,3.2519,-133.4551,2.4585
1.86,-1.535,1.5006,3.3618,3.2739,-134.286,2.3519
1.88,-1.505,1.4993,3.3831,3.2951,-135.1437,2.2472
1.9,-1.475,1.5001,3.4044,3.3156,-136.0306,2.145
1.92,-1.445,1.5001,3.4255,3.3353,-136.9481,2.0454
1.94,-1.415,1.5002,3.4465,3.3543,-137.8986,1.9487
1.96,-1.385,1.5002,3.4674,3.3725,-138.8841,1.855
1.98,-1.355,1.4994,3.4881,3.39,-139.9076,1.7646
2,-1.325,1.5008,3.5087,3.4066,-140.9712,1.6777
2.02,-1.295,1.4993,3.5291,3.4226,-142.0775,1.5942
2.04,-1.265,1.5,3.5494,3.4377,-143.2298,1.5144
2.06,-1.235,1.4998,3.5695,3.4521,-144.4304,1.4382
2.08,-1.205,1.5004,3.5894,3.4657,-145.6819,1.3659
2.1,-1.175,1.4994,3.6091,3.4785,-146.9872,1.2974
2.12,-1.145,1.5006,3.6286,3.4905,-148.3488,1.2327
2.14,-1.115,1.4995,3.6478,3.5017,-149.769,1.1719
2.16,-1.085,1.5006,3.6669,3.5122,-151.2501,1.1149
2.18,-1.055,1.4994,3.6856,3.5218,-152.7941,1.0616
2.2,-1.025,1.4995,3.7041,3.5307,-154.4037,1.0121
2.22,-0.995,1.5004,3.7223,3.5387,-156.0787,0.9663
2.24,-0.965,1.5005,3.7402,3.546,-157.8181,0.9241
2.26,-0.935,1.4996,3.7577,3.5525,-159.622,0.8853
2.28,-0.9052,1.489,3.7749,3.5583,-161.4898,0.85
