1.64,1.4797,-1.4996,2.2115,1.8667,-57.3606,1.9728
1.66,1.4497,-1.5008,2.2267,1.8421,-58.3767,1.9518
1.68,1.4198,-1.4994,2.2412,1.8176,-59.3847,1.93
1.7,1.3897,-1.4999,2.2549,1.7935,-60.3854,1.9077
1.72,1.3597,-1.5004,2.268,1.7696,-61.3782,1.8849
1.74,1.3297,-1.4996,2.2803,1.746,-62.3635,1.8617
1.76,1.2997,-1.5001,2.292,1.7228,-63.3414,1.8382
1.78,1.2697,-1.5,2.303,1.6999,-64.3116,1.8145
1.8,1.2397,-1.4998,2.3133,1.6774,-65.2744,1.7907
1.82,1.2097,-1.5003,2.3231,1.6553,-66.2292,1.7669
1.84,1.1797,-1.4994,2.3323,1.6335,-67.1762,1.7431
1.86,1.1497,-1.5006,2.3408,1.6122,-68.1147,1.7195
1.88,1.1197,-1.4997,2.3488,1.5912,-69.0442,1.6961
1.9,1.0897,-1.5002,2.3563,1.5708,-69.9647,1.673
1.92,1.0597,-1.4992,2.3632,1.5507,-70.8757,1.6501
1.94,1.0297,-1.5005,2.3697,1.5312,-71.7767,1.6277
1.96,0.9997,-1.5003,2.3756,1.5121,-72.6664,1.6058
1.98,0.9697,-1.5,2.3811,1.4935,-73.5443,1.5843
2,0.9397,-1.4997,2.3862,1.4754,-74.4101,1.5634
2.02,0.9098,-1.5003,2.3908,1.4578,-75.2627,1.5431
2.04,0.8797,-1.4991,2.395,1.4407,-76.1017,1.5234
2.06,0.8497,-1.5006,2.3989,1.4242,-76.9261,1.5044
2.08,0.8197,-1.5003,2.4024,1.4081,-77.7341,1.486
2.1,0.7898,-1.5,2.4055,1.3927,-78.5252,1.4683
2.12,0.7598,-1.4996,2.4083,1.3777,-79.2988,1.4514
2.14,0.7297,-1.4993,2.4109,1.3634,-80.054,1.4351
2.16,0.6997,-1.5011,2.4131,1.3495,-80.7893,1.4196
2.18,0.6697,-1.4997,2.4151,1.3363,-81.5032,1.4048
2.2,0.6397,-1.4993,2.4168,1.3236,-82.1956,1.3907
2.22,0.6097,-1.5014,2.4183,1.3115,-82.8647,1.3774
2.24,0.5797,-1.4985,2.4196,1.3,-83.5097,1.3649
2.26,0.5497,-1.5008,2.4208,1.2891,-84.1298,1.353
2.28,0.5197,-1.5005,2.4217,1.2787,-84.7233,1.3419
2.3,0.4897,-1.4986,2.4225,1.2689,-85.2898,1.3315
2.32,0.4597,-1.5014,2.4232,1.2598,-85.8282,1.3218
2.34,0.4297,-1.4994,2.4237,1.2512,-86.3371,1.3128
2.36,0.3997,-1.5009,2.4242,1.2432,-86.816,1.3045
2.38,0.3697,-1.4986,2.4245,1.2358,-87.2641,1.2969
2.4,0.3397,-1.5001,2.4248,1.229,-87.6809,1.2899
2.4201,0.3097,-1.4997,2.425,1.2228,-88.0651,1.2836
2.44,0.2797,-1.5021,2.4252,1.2173,-88.4158,1.278
2.4601,0.2497,-1.4961,2.4253,1.2122,-88.7329,1.2729
2.48,0.2197,-1.505,2.4254,1.2079,-89.0154,1.2685
2.5001,0.1897,-1.4942,2.4254,1.2041,-89.2629,1.2648
2.52,0.1597,-1.5058,2.4254,1.2009,-89.4752,1.2616
2.5401,0.1297,-1.4967,2.4255,1.1983,-89.6511,1.259
2.56,0.0997,-1.5017,2.4255,1.1963,-89.7912,1.2571
2.5803,0.0695,-1.4901,2.4255,1.1949,-89.8952,1.2557
2.6001,0.0395,-1.514,2.4255,1.1941,-89.9624,1.2549
