0,0,0,7.0191,1.2279,-90.0001,9.473
0.0204,-0.0162,-0.7941,7.0191,1.2282,-90.0011,9.4463
0.0401,-0.0454,-1.4774,7.0191,1.2291,-90.005,9.371
0.0601,-0.0752,-1.4924,7.0191,1.2306,-90.0126,9.2474
0.0801,-0.1052,-1.498,7.0191,1.2327,-90.0242,9.0786
0.1,-0.1351,-1.5037,7.0191,1.2354,-90.0399,8.8751
0.12,-0.1651,-1.498,7.0191,1.2387,-90.06,8.6348
0.14,-0.195,-1.4988,7.0191,1.2426,-90.0849,8.368
0.1601,-0.2251,-1.4992,7.0191,1.2471,-90.1149,8.0804
0.18,-0.2551,-1.5019,7.0191,1.2522,-90.1504,7.7781
0.2001,-0.2851,-1.499,7.0191,1.2579,-90.1919,7.4704
0.22,-0.3151,-1.5013,7.0191,1.2642,-90.2401,7.1561
0.24,-0.345,-1.499,7.0192,1.2711,-90.2955,6.8412
0.26,-0.3751,-1.4992,7.0192,1.2786,-90.3589,6.5307
0.28,-0.4051,-1.501,7.0193,1.2867,-90.4309,6.2266
0.3,-0.435,-1.5008,7.0194,1.2954,-90.5125,5.9315
0.32,-0.465,-1.4992,7.0195,1.3047,-90.6044,5.6463
0.34,-0.495,-1.4993,7.0196,1.3146,-90.7078,5.3716
0.36,-0.525,-1.5007,7.0197,1.3251,-90.8237,5.1089
0.38,-0.555,-1.4994,7.0199,1.3362,-90.9531,4.8584
0.4,-0.585,-1.5007,7.0201,1.3479,-91.0971,4.6205
0.42,-0.615,-1.4996,7.0204,1.3602,-91.2572,4.3937
0.44,-0.645,-1.4997,7.0207,1.3731,-91.4346,4.1791
0.46,-0.675,-1.5008,7.0211,1.3866,-91.6308,3.9757
0.48,-0.705,-1.4989,7.0216,1.4007,-91.8474,3.783
0.5,-0.735,-1.501,7.0221,1.4154,-92.0859,3.6006
0.52,-0.765,-1.4992,7.0227,1.4307,-92.3482,3.428
0.54,-0.795,-1.5012,7.0235,1.4465,-92.636,3.2649
0.56,-0.825,-1.4987,7.0243,1.463,-92.9515,3.1103
0.58,-0.855,-1.5006,7.0253,1.4801,-93.297,2.9641
0.6,-0.885,-1.5,7.0264,1.4978,-93.6744,2.8255
0.62,-0.915,-1.5002,7.0277,1.516,-94.0864,2.6943
0.64,-0.945,-1.4997,7.0292,1.5349,-94.5356,2.5698
0.66,-0.975,-1.4999,7.0309,1.5543,-95.0252,2.4518
0.68,-1.005,-1.5002,7.0329,1.5743,-95.5579,2.3399
0.7,-1.035,-1.4998,7.0351,1.5949,-96.1373,2.2337
0.72,-1.065,-1.5001,7.0376,1.616,-96.7668,2.1329
0.74,-1.095,-1.4997,7.0405,1.6377,-97.4504,2.0374
0.76,-1.125,-1.5006,7.0437,1.66,-98.1919,1.9468
0.78,-1.155,-1.4997,7.0473,1.6828,-98.9958,1.8609
0.8,-1.185,-1.4999,7.0513,1.7062,-99.8671,1.7796
0.82,-1.215,-1.5002,7.0559,1.73,-100.8104,1.7027
0.84,-1.245,-1.4999,7.061,1.7544,-101.831,1.6301
0.86,-1.275,-1.5001,7.0667,1.7793,-102.9344,1.5618
0.88,-1.305,-1.4997,7.0731,1.8046,-104.1265,1.4976
0.9,-1.3088,-0.1917,7.08,1.8298,-105.3994,1.4388
0.92,-1.279,1.4927,7.0874,1.8543,-106.7255,1.3862
0.94,-1.2497,1.4626,7.0951,1.8781,-108.0855,1.3392
0.96,-1.2228,1.3454,7.1033,1.9011,-109.4762,1.2973
0.98,-1.1983,1.2255,7.1118,1.9235,-110.8966,1.26
1,-1.176,1.1131,7.1208,1.9453,-112.3447,1.2268
1.02,-1.1559,1.0059,7.1301,1.9664,-113.8191,1.1974
1.04,-1.1378,0.9045,7.1399,1.987,-115.3184,1.1714
1.06,-1.1217,0.8074,7.15,2.007,-116.8402,1.1487
1.08,-1.1074,0.7136,7.1605,2.0265,-118.3827,1.129
1.1,-1.0949,0.6233,7.1714,2.0455,-119.9441,1.1121
1.12,-1.0842,0.5354,7.1828,2.064,-121.5226,1.0978
1.14,-1.0752,0.4503,7.1945,2.082,-123.1151,1.0861
1.16,-1.0679,0.3665,7.2067,2.0995,-124.7193,1.0768
1.18,-1.0622,0.2849,7.2193,2.1166,-126.3334,1.0699
1.2,-1.0581,0.2045,7.2323,2.1333,-127.9551,1.0653
1.22,-1.0556,0.1254,7.2457,2.1496,-129.582,1.0628
1.24,-1.0547,0.0473,7.2596,2.1655,-131.2118,1.0626
1.26,-1.0553,-0.03,7.274,2.1809,-132.8417,1.0645
1.28,-1.0574,-0.1065,7.2888,2.196,-134.4689,1.0686
1.3,-1.061,-0.1825,7.3041,2.2107,-136.0919,1.0748
1.32,-1.0662,-0.2581,7.3199,2.2251,-137.7082,1.0832
1.34,-1.0729,-0.3331,7.3361,2.2391,-139.3159,1.0938
1.36,-1.081,-0.4084,7.3529,2.2527,-140.9126,1.1067
1.38,-1.0907,-0.4831,7.3702,2.266,-142.4961,1.1218
1.4,-1.1019,-0.5583,7.3881,2.2789,-144.0641,1.1393
1.42,-1.1145,-0.6325,7.4065,2.2915,-145.6155,1.1593
1.44,-1.1287,-0.7083,7.4254,2.3037,-147.1484,1.1817
1.46,-1.1443,-0.7827,7.445,2.3157,-148.6612,1.2067
1.48,-1.1615,-0.859,7.4651,2.3272,-150.1525,1.2345
1.5,-1.1802,-0.9338,7.4859,2.3384,-151.6208,1.2651
1.52,-1.2004,-1.0106,7.5073,2.3493,-153.0657,1.2987
1.54,-1.2221,-1.0874,7.5293,2.3598,-154.485,1.3354
1.56,-1.2454,-1.1637,7.5521,2.37,-155.8785,1.3753
1.58,-1.2703,-1.242,7.5755,2.3798,-157.2456,1.4187
1.6,-1.2967,-1.3198,7.5997,2.3893,-158.5851,1.4657
1.62,-1.3246,-1.3988,7.6245,2.3984,-159.8967,1.5165
1.64,-1.3541,-1.4727,7.6502,2.4071,-161.1801,1.5713
1.66,-1.3606,-0.328,7.6761,2.4154,-162.424,1.6293
1.68,-1.331,1.4791,7.7016,2.4229,-163.6033,1.6888
1.7,-1.301,1.5004,7.7267,2.4297,-164.7067,1.7496
1.72,-1.271,1.5003,7.7514,2.436,-165.7386,1.8114
1.74,-1.241,1.4994,7.7755,2.4417,-166.7049,1.8741
1.76,-1.211,1.5007,7.7992,2.4469,-167.61,1.9375
1.78,-1.181,1.4996,7.8223,2.4516,-168.4581,2.0014
1.8,-1.151,1.5,7.845,2.4559,-169.2538,2.0656
1.82,-1.121,1.5004,7.867,2.4598,-170.0004,2.1299
1.84,-1.091,1.4998,7.8886,2.4633,-170.7014,2.1942
1.86,-1.061,1.5,7.9096,2.4665,-171.3601,2.2583
1.88,-1.031,1.5012,7.9299,2.4694,-171.9788,2.3221
