0,0,0,4.7027,1.2105,90,43.9612
0.0206,0.0174,0.8437,4.7027,1.2109,90.0003,44.03
0.0406,0.046,1.4276,4.7027,1.2118,90.0011,44.3109
0.0602,0.0756,1.5171,4.7027,1.2133,90.0027,44.5939
0.0803,0.1054,1.4796,4.7027,1.2154,90.005,45.1062
0.1001,0.1353,1.5119,4.7027,1.2181,90.0081,45.7929
0.1201,0.1651,1.4894,4.7027,1.2214,90.0118,46.6779
0.1402,0.1952,1.5011,4.7027,1.2253,90.0163,47.705
0.16,0.2251,1.5071,4.7027,1.2298,90.0213,49.0967
0.18,0.255,1.4937,4.7027,1.2349,90.027,50.6182
0.2,0.285,1.5007,4.7027,1.2406,90.0331,52.5344
0.2201,0.3151,1.4961,4.7026,1.2469,90.0397,54.69
0.2401,0.3451,1.5055,4.7026,1.2538,90.0467,57.46
0.26,0.3751,1.5005,4.7026,1.2613,90.0539,60.7104
0.28,0.405,1.497,4.7026,1.2694,90.0612,64.5996
0.3,0.435,1.501,4.7026,1.2781,90.0687,69.9492
0.3201,0.4651,1.4979,4.7026,1.2874,90.0761,75.7918
0.34,0.4951,1.5042,4.7026,1.2973,90.0834,83.9528
0.3601,0.5251,1.4954,4.7026,1.3078,90.0903,95.5776
0.38,0.5551,1.5041,4.7026,1.3189,90.0968,110.4136
0.4,0.585,1.4986,4.7025,1.3306,90.1028,131.4626
0.42,0.615,1.499,4.7025,1.3429,90.1079,172.8087
0.4401,0.6451,1.4993,4.7025,1.3558,90.1122,250.4111
0.46,0.6751,1.5017,4.7025,1.3693,90.1154,432.5231
0.48,0.7051,1.4996,4.7024,1.3834,90.1172,Infinity
0.5001,0.7351,1.4998,4.7024,1.3981,90.1175,527.086
0.52,0.765,1.5018,4.7024,1.4134,90.1162,281.1468
0.54,0.795,1.4982,4.7023,1.4293,90.1128,165.9968
0.56,0.825,1.5003,4.7023,1.4458,90.1073,120.1619
0.58,0.855,1.5004,4.7023,1.4629,90.0993,93.1069
0.6,0.885,1.499,4.7022,1.4806,90.0885,75.2412
0.62,0.915,1.5008,4.7022,1.4989,90.0747,62.5948
0.64,0.945,1.4994,4.7022,1.5178,90.0576,53.2021
0.66,0.975,1.4997,4.7022,1.5373,90.0367,46.0645
0.68,1.005,1.5013,4.7022,1.5574,90.0119,40.3181
0.7,1.035,1.4987,4.7022,1.5781,89.9826,35.7195
0.72,1.065,1.5017,4.7022,1.5994,89.9486,31.8897
0.74,1.095,1.4992,4.7022,1.6213,89.9094,28.67
0.76,1.125,1.4995,4.7023,1.6438,89.8645,25.9376
0.78,1.155,1.4997,4.7024,1.6669,89.8134,23.5849
0.8,1.185,1.5012,4.7025,1.6906,89.7557,21.5377
0.82,1.215,1.4991,4.7026,1.7149,89.6908,19.7489
0.84,1.245,1.5005,4.7028,1.7398,89.6182,18.1668
0.86,1.275,1.4997,4.703,1.7653,89.5372,16.7554
0.88,1.305,1.5,4.7032,1.7914,89.4472,15.4926
0.9,1.335,1.5003,4.7035,1.8181,89.3474,14.3622
0.92,1.365,1.4996,4.7039,1.8454,89.2371,13.3364
0.94,1.395,1.4999,4.7043,1.8733,89.1155,12.4036
0.96,1.425,1.5003,4.7048,1.9018,88.9816,11.5554
0.98,1.455,1.5006,4.7054,1.9308,88.8347,10.7783
1,1.485,1.4991,4.7061,1.9605,88.6736,10.066
1.02,1.515,1.5004,4.7069,1.9908,88.497,9.4091
1.04,1.545,1.4999,4.7078,2.0217,88.304,8.8018
1.06,1.575,1.4995,4.7089,2.0532,88.093,8.2399
1.08,1.605,1.5008,4.7101,2.0853,87.8628,7.7179
1.1,1.635,1.4996,4.7114,2.1179,87.6117,7.232
1.12,1.665,1.5001,4.713,2.1512,87.338,6.7788
1.14,1.695,1.4998,4.7147,2.1851,87.0397,6.356
1.16,1.725,1.4996,4.7167,2.2195,86.7147,5.9592
1.18,1.755,1.5001,4.7189,2.2546,86.3606,5.588
1.2,1.785,1.5007,4.7214,2.2901,85.9753,5.2397
1.22,1.815,1.4992,4.7243,2.3264,85.5557,4.9119
1.24,1.845,1.5005,4.7274,2.3631,85.0985,4.6041
1.26,1.875,1.4998,4.7309,2.4004,84.6006,4.3142
1.28,1.9048,1.4879,4.7349,2.4383,84.0578,4.0411
1.3,1.8997,-0.2549,4.7392,2.4761,83.4717,3.7885
1.32,1.8697,-1.4996,4.7439,2.5132,82.8489,3.557
1.34,1.8397,-1.5001,4.7489,2.5496,82.1921,3.3447
1.36,1.8097,-1.5,4.7542,2.5854,81.5007,3.1496
1.38,1.7797,-1.4993,4.7599,2.6206,80.7735,2.9699
1.4,1.7497,-1.5011,4.766,2.655,80.0101,2.8044
1.42,1.7197,-1.499,4.7724,2.6888,79.2097,2.6517
1.44,1.6897,-1.5007,4.7792,2.7219,78.3716,2.5109
1.46,1.6597,-1.4999,4.7864,2.7543,77.4956,2.3809
1.48,1.6297,-1.4996,4.794,2.786,76.5807,2.2608
1.5,1.5997,-1.5,4.8019,2.817,75.6268,2.15
1.52,1.5697,-1.5004,4.8102,2.8473,74.6341,2.0477
1.54,1.5397,-1.4994,4.8189,2.8768,73.6025,1.9533
1.56,1.5097,-1.5003,4.828,2.9056,72.532,1.8663
1.58,1.4797,-1.4999,4.8374,2.9337,71.4239,1.7863
1.6,1.4497,-1.5002,4.8472,2.961,70.2788,1.7127
1.62,1.4197,-1.4997,4.8573,2.9875,69.0978,1.6451
